department,education,fullName,gender,eligibleOverTime,active,martialStatus,jobRole,attritionDescription,businessTravel,stockOptionLevel,birthdate,distancefromhome,environmentSatisfaction,GrossMonthlyRate,jobInvolvement,jobLevel,jobSatisfaction,netHourlyRate,numPreviousCompanies,percentSalaryHike,performanceRating,relationshipSatisfaction,totalWorkingYears,trainingTimesLY,worklifeBalance,yearsAtCompany,yearsCurrentRole,yearsSinceLastPromotion,yearsCurrManager,Date Recrutement,Date Exit
R&D,High School,Jessica Coleman,Male,0,1,Married,Manufacturing Director,Not fitting in and feeling a sense of belonging,Non-Travel,Low,19941231,1,4,26283,3,2,3,41,1,13,3,1,10,1,3,10,7,0,9,3/31/2013 0:00,
R&D,High School,John Alexander,Male,1,1,Married,Manager,Not fitting in and feeling a sense of belonging,Non-Travel,None,19810304,2,3,26582,3,4,3,37,0,13,3,4,21,3,2,20,8,2,10,4/3/2003 0:00,
R&D,High School,John Jacobson,Female,1,1,Single,Research Scientist,Lack of employee motivation,Travel_Frequently,None,19990107,2,1,17218,3,1,4,32,1,13,3,3,6,2,3,6,3,1,3,3/30/2017 0:00,
R&D,High School,Johnny Miller,Female,1,1,Single,Research Scientist,Lack of employee motivation,Travel_Rarely,None,20020523,1,4,25326,2,1,2,70,1,11,3,3,2,6,4,2,2,2,2,3/29/2021 0:00,
R&D,High School,Jonathan Hall,Female,0,1,Married,Healthcare Representative,Not enough career opportunities ,Travel_Rarely,Low,19941001,8,3,7288,1,2,1,39,3,13,3,3,9,3,3,7,7,0,7,3/30/2016 0:00,
R&D,High School,Juliana De Stoop,Female,0,1,Married,Manager,Poor workplace culture,Travel_Rarely,Low,19830527,4,4,6499,3,5,3,46,1,14,3,2,21,2,3,20,8,9,9,4/3/2003 0:00,
R&D,High School,Juliet Cater,Male,1,1,Divorced,Healthcare Representative,Not fitting in and feeling a sense of belonging,Non-Travel,Low,19680506,8,4,25592,2,4,2,37,1,15,3,4,34,3,3,33,9,15,0,,
R&D,High School,Justin Smith,Male,1,0,Single,Research Scientist,Poor job satisfaction and pay,Travel_Rarely,None,20011015,7,4,26092,3,1,2,75,1,23,4,1,1,2,3,1,0,0,0,2/19/2014 0:00,2/19/2015 0:00
R&D,High School,Kaitlyn Green,Female,0,1,Married,Laboratory Technician,Poor workplace culture,Travel_Frequently,Low,19840120,8,3,17872,3,1,3,48,1,11,3,1,8,3,3,8,3,0,7,3/31/2015 0:00,
R&D,High School,Katie Warren,Male,1,1,Single,Manufacturing Director,Poor job satisfaction and pay,Travel_Frequently,None,19790824,2,2,19719,3,3,3,86,5,18,3,2,16,2,2,2,2,2,2,3/29/2021 0:00,
R&D,High School,Keefer Skingle,Male,0,0,Single,Laboratory Technician,Not enough career opportunities ,Travel_Frequently,None,20011017,4,3,9129,2,1,3,99,5,16,3,3,4,3,3,2,2,1,2,1/15/2013 0:00,1/15/2015 0:00
R&D,High School,Kelsey Robinson MD,Male,0,1,Married,Manufacturing Director,Poor workplace culture,Travel_Frequently,Low,19960424,1,3,9679,2,2,1,60,5,19,3,3,6,1,3,2,2,2,0,3/29/2021 0:00,
R&D,High School,Kelsy Shackle,Male,0,1,Single,Manufacturing Director,Poor job satisfaction and pay,Non-Travel,None,19930325,1,3,20925,2,3,3,88,1,22,4,3,12,2,3,11,8,5,8,3/31/2012 0:00,
R&D,High School,Keven Dahler,Female,1,1,Married,Healthcare Representative,Poor job satisfaction and pay,Travel_Rarely,Low,19890130,21,4,19170,3,2,4,51,1,25,4,4,10,2,1,10,6,0,7,3/31/2013 0:00,
R&D,High School,Kevin White,Female,1,0,Married,Laboratory Technician,Not enough career opportunities ,Travel_Rarely,None,20011123,8,3,15999,3,1,1,79,1,17,3,3,1,6,3,1,0,0,0,2/28/2014 0:00,2/28/2015 0:00
R&D,High School,Kimberly Horne,Female,0,1,Single,Laboratory Technician,Poor job satisfaction and pay,Travel_Rarely,None,20040814,3,2,16102,3,1,2,79,1,14,3,4,1,3,3,1,0,0,0,3/29/2022 0:00,
R&D,High School,Kizzee Sorey,Male,0,1,Single,Healthcare Representative,Poor work-life balance,Travel_Frequently,None,19891210,3,1,22266,3,2,4,45,0,17,3,3,7,1,2,6,2,0,4,3/30/2017 0:00,
R&D,High School,Krystal Andrade,Male,0,1,Married,Manufacturing Director,Not fitting in and feeling a sense of belonging,Travel_Frequently,Low,19680505,2,4,15813,3,3,2,65,3,18,3,2,23,4,3,3,2,1,2,3/29/2020 0:00,
R&D,High School,Lara Holdforth,Male,0,1,Divorced,Laboratory Technician,Lack of employee motivation,Travel_Rarely,Low,19940102,24,4,13335,3,1,3,67,1,22,,2,1,2,3,1,0,0,0,3/29/2022 0:00,
R&D,High School,Laura Davis,Male,1,0,Single,Research Scientist,Poor job satisfaction and pay,Travel_Rarely,None,20010703,7,4,26092,3,1,2,75,1,23,4,1,1,2,3,1,0,0,0,6/28/2014 0:00,6/28/2015 0:00
R&D,High School,Laura Lowe,Male,0,1,Divorced,Healthcare Representative,Poor job satisfaction and pay,Travel_Rarely,Medium,19940604,29,4,21143,1,2,3,93,8,17,3,4,11,3,3,7,0,1,6,3/30/2016 0:00,
R&D,High School,Laura Owens,Male,0,1,Married,Research Scientist,Poor workplace culture,Travel_Rarely,Low,19931226,16,2,3811,3,1,4,33,1,12,3,2,10,2,2,10,0,0,8,3/31/2013 0:00,
R&D,High School,Lauren Hughes,Male,0,1,Married,Research Scientist,Poor job satisfaction and pay,Travel_Rarely,None,20011223,6,1,12145,3,1,3,69,0,20,4,4,3,3,3,2,2,2,2,3/29/2021 0:00,
R&D,High School,Lavina Felstead,Female,0,1,Single,Research Scientist,Poor job satisfaction and pay,Travel_Rarely,None,19880509,27,3,17852,2,1,1,53,1,11,3,4,6,3,2,6,5,1,1,3/30/2017 0:00,
R&D,High School,Leon Wilson,Female,0,1,Single,Manufacturing Director,Poor job satisfaction and pay,Travel_Frequently,None,19920915,24,4,6670,3,2,4,30,2,20,4,4,9,3,2,5,4,1,4,3/30/2018 0:00,
R&D,High School,Liliane Owain,Male,0,1,Divorced,Research Scientist,Poor workplace culture,Travel_Rarely,Low,19920613,26,1,15170,3,1,3,31,1,17,3,4,5,1,2,5,2,4,3,3/30/2018 0:00,
R&D,High School,Lisa Williams,Male,0,1,Single,Research Scientist,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,19970318,2,1,4050,2,1,4,36,0,12,3,4,5,2,3,4,3,1,1,3/30/2019 0:00,
R&D,High School,Lise Garden,Male,0,0,Divorced,Laboratory Technician,Poor work-life balance,Travel_Rarely,High,19900901,10,1,6705,1,1,4,38,7,13,3,1,8,2,3,4,3,1,3,6/3/2012 0:00,6/2/2016 0:00
R&D,High School,Loralyn Toop,Female,0,1,Married,Research Scientist,Lack of employee motivation,Travel_Rarely,Low,19800128,2,1,19982,4,1,4,72,1,13,3,4,10,5,3,10,5,7,7,3/31/2013 0:00,
R&D,High School,Lori Wagner,Male,1,0,Married,Laboratory Technician,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,19980625,4,4,4605,3,1,4,32,1,15,3,2,7,3,4,7,7,5,6,,
R&D,High School,Lovell Ornillos,Male,1,1,Married,Manager,Lack of employee motivation,Travel_Rarely,None,19840717,10,3,5355,3,4,1,99,1,14,3,4,21,3,3,21,9,11,10,4/3/2002 0:00,
R&D,High School,Luis Smith,Male,0,1,Married,Manufacturing Director,Poor job satisfaction and pay,Travel_Rarely,Medium,19950330,29,3,3173,1,2,2,96,1,14,3,2,8,2,2,8,6,1,7,3/31/2015 0:00,
R&D,High School,Mario Ramirez,Male,0,1,Single,Research Scientist,Lack of employee motivation,Travel_Rarely,None,20020427,5,3,26009,3,1,4,97,1,18,3,3,3,2,3,2,2,2,2,3/29/2021 0:00,
R&D,High School,Mariya Spick,Female,0,0,Single,Research Scientist,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,20020630,18,4,8870,3,1,4,65,1,19,3,1,1,3,2,1,0,0,0,,
R&D,High School,Mark Ryan,Female,1,1,Divorced,Laboratory Technician,Poor work-life balance,Travel_Rarely,High,19920525,2,4,17536,1,1,4,59,1,11,3,3,1,4,3,1,0,0,0,3/29/2022 0:00,
R&D,High School,Mary Macias,Male,0,1,Married,Laboratory Technician,Lack of employee motivation,Travel_Rarely,Low,19990826,18,2,13257,3,1,3,52,0,12,3,3,6,2,3,5,3,1,2,3/30/2018 0:00,
R&D,High School,Mary Moses,Male,0,0,Single,Laboratory Technician,Poor workplace culture,Travel_Frequently,None,20011101,4,3,9129,2,1,3,99,5,16,3,3,4,3,3,2,2,1,2,,
R&D,High School,Matthew Ponce,Male,0,1,Married,Laboratory Technician,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,20011116,2,3,19299,3,1,4,100,0,14,3,3,3,2,3,2,1,2,1,3/29/2021 0:00,
R&D,High School,Meghan Miller,Female,1,0,Married,Laboratory Technician,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,20011003,8,3,15999,3,1,1,79,1,17,3,3,1,6,3,1,0,0,0,8/23/2014 0:00,8/23/2015 0:00
R&D,High School,Melissa Alvarez,Female,0,1,Single,Laboratory Technician,Not enough career opportunities ,Travel_Rarely,None,20000424,4,3,12862,3,1,2,51,1,13,3,3,3,3,1,3,2,1,2,3/29/2020 0:00,
R&D,High School,Melissa Clark,Male,1,1,Married,Healthcare Representative,Not enough career opportunities ,Travel_Rarely,Low,19870901,14,3,4821,3,2,4,68,0,17,3,1,17,2,2,16,8,4,11,4/2/2007 0:00,
R&D,High School,Melissa Coleman,Female,0,1,Married,Manufacturing Director,Poor work-life balance,Travel_Frequently,Low,19920402,1,3,11275,3,2,1,96,1,12,3,3,4,1,3,4,3,0,3,3/30/2019 0:00,
R&D,High School,Michael Chase,Male,1,0,Married,Manager,Poor work-life balance,Travel_Rarely,None,19900501,15,2,24619,3,3,3,56,7,12,3,4,15,2,4,7,6,7,7,7/29/2014 0:00,7/27/2021 0:00
R&D,High School,Michael Estes,Male,1,0,Single,Laboratory Technician,Not enough career opportunities ,Travel_Rarely,None,20001202,8,4,20586,2,1,3,93,1,11,3,1,5,2,3,5,4,1,2,1/17/2010 0:00,1/16/2015 0:00
R&D,High School,Michael Holmes,Female,1,1,Married,Research Scientist,Poor work-life balance,Travel_Rarely,Low,19940823,15,2,26933,1,1,4,69,0,18,3,1,6,2,2,5,4,1,3,3/30/2018 0:00,
R&D,High School,Michael Ramirez,Male,1,0,Married,Healthcare Representative,Lack of employee motivation,Travel_Rarely,None,19850201,29,2,11354,3,2,1,70,7,19,3,2,17,2,3,1,0,0,0,1/14/2014 0:00,1/14/2015 0:00
R&D,High School,Michael Saunders,Male,0,1,Divorced,Research Scientist,Poor workplace culture,Travel_Rarely,Medium,20000430,26,3,16092,3,1,4,83,1,12,3,3,4,2,2,4,2,0,2,3/30/2019 0:00,
R&D,High School,Michele Gomez,Male,0,1,Married,Laboratory Technician,Poor job satisfaction and pay,Travel_Rarely,None,19960722,11,2,7679,3,1,1,91,0,14,3,2,6,3,4,5,0,1,4,3/30/2018 0:00,
R&D,High School,Michele Middleton,Male,0,1,Married,Laboratory Technician,Poor job satisfaction and pay,Travel_Rarely,Low,20020126,8,2,6881,1,1,1,94,1,15,3,1,4,3,2,4,3,1,1,3/30/2019 0:00,
R&D,High School,Michelle Edwards,Male,0,1,Single,Research Scientist,Poor work-life balance,Travel_Rarely,None,20000531,10,1,19630,4,1,3,79,1,18,3,4,2,3,3,2,2,0,2,3/29/2021 0:00,
R&D,High School,Michelle Garrett,Female,0,1,Divorced,Laboratory Technician,Not enough career opportunities ,Travel_Rarely,High,19950124,7,1,6054,2,1,4,62,6,14,3,3,8,5,3,4,3,0,3,3/30/2019 0:00,
R&D,High School,Michelle Hancock,Male,1,0,Single,Research Scientist,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,20030828,10,4,26999,3,1,3,32,1,11,3,4,1,5,3,1,0,1,1,1/19/2014 0:00,1/19/2015 0:00
R&D,High School,Mitch McEvoy,Female,1,0,Single,Research Scientist,Poor job satisfaction and pay,Travel_Frequently,None,19911008,16,2,4681,1,1,1,72,1,22,4,2,10,5,3,10,2,6,7,3/31/2010 0:00,3/28/2020 0:00
R&D,High School,Mord Boots,Male,0,1,Married,Laboratory Technician,Lack of employee motivation,Non-Travel,None,20000129,4,1,10778,2,1,4,46,0,17,3,4,6,2,2,5,2,3,4,3/30/2018 0:00,
R&D,High School,Mr. Alexander Soto,Female,0,1,Single,Research Scientist,Lack of employee motivation,Travel_Rarely,None,19900226,13,2,17241,3,1,4,53,3,18,3,1,5,4,3,3,2,0,2,3/29/2020 0:00,
R&D,High School,Mrs. Selena Levine,Female,0,1,Married,Laboratory Technician,Not enough career opportunities ,Travel_Frequently,High,19940718,2,4,4668,3,1,2,97,0,13,3,3,4,3,3,3,2,0,2,3/29/2020 0:00,
R&D,High School,Nicholas Bird,Male,0,1,Single,Laboratory Technician,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,19931229,2,2,11162,2,1,4,35,0,13,3,4,6,3,3,5,3,1,2,3/30/2018 0:00,
R&D,High School,Nicholle Phipson,Male,1,0,Divorced,Laboratory Technician,Poor job satisfaction and pay,Travel_Frequently,Low,19660102,2,4,13384,2,1,4,57,9,14,3,4,3,3,2,1,0,0,0,3/15/2014 0:00,3/15/2015 0:00
R&D,High School,Nicole White,Female,0,1,Single,Research Scientist,Not enough career opportunities ,Travel_Rarely,None,19850817,1,3,14561,3,1,1,43,3,17,3,4,8,3,2,0,0,0,0,3/29/2023 0:00,
R&D,High School,Nikola Levins,Female,1,0,Married,Manufacturing Director,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,20010304,3,2,10022,3,2,3,34,0,19,3,1,4,3,4,3,2,0,2,6/1/2012 0:00,6/1/2015 0:00
R&D,High School,Orelle Cantu,Female,1,1,Divorced,Research Scientist,Lack of employee motivation,Travel_Rarely,Medium,19860726,10,4,19905,3,1,1,82,0,13,3,2,6,3,2,5,3,4,3,3/30/2018 0:00,
R&D,High School,Parrnell Clother,Female,0,1,Married,Laboratory Technician,Lack of employee motivation,Travel_Rarely,Low,19940122,6,2,26342,3,1,4,54,1,13,3,1,10,5,3,10,8,0,8,3/31/2013 0:00,
R&D,High School,Patrizio Simonnin,Male,0,1,Single,Manager,Not fitting in and feeling a sense of belonging,Non-Travel,None,19690110,2,3,17323,2,4,1,40,7,15,3,2,31,3,4,9,7,6,2,3/31/2014 0:00,
R&D,High School,Paul Ortega,Female,0,1,Single,Laboratory Technician,Not fitting in and feeling a sense of belonging,Travel_Frequently,None,19870107,18,2,7703,3,1,4,73,1,13,3,1,8,2,3,8,1,1,7,3/31/2015 0:00,
R&D,High School,Pavia Woolveridge,Female,0,1,Divorced,Manufacturing Director,Not fitting in and feeling a sense of belonging,Travel_Rarely,Medium,19990328,17,4,24117,2,2,3,41,1,15,3,2,5,6,3,4,2,3,2,3/30/2019 0:00,
R&D,High School,Perry Jacobson,Male,0,1,Married,Laboratory Technician,Not enough career opportunities ,Travel_Frequently,None,19950111,20,4,7003,3,1,4,40,1,13,3,2,11,3,4,11,8,3,10,3/31/2012 0:00,
R&D,High School,Peter Young,Male,0,1,Divorced,Research Director,Poor workplace culture,Non-Travel,Low,19830710,8,4,25178,2,3,2,55,2,11,3,3,16,5,3,9,8,4,8,3/31/2014 0:00,
R&D,High School,Rachel Mills,Male,0,1,Divorced,Research Director,Poor job satisfaction and pay,Non-Travel,Low,19831016,8,4,25178,2,3,2,55,2,11,3,3,16,5,3,9,8,4,8,3/31/2014 0:00,
R&D,High School,Raffaello Dulanty,Male,1,1,Married,Healthcare Representative,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,19870627,14,3,4821,3,2,4,68,0,17,3,1,17,2,2,16,8,4,11,4/2/2007 0:00,
R&D,High School,Randolf Rojel,Male,1,1,Married,Research Scientist,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,19860910,4,3,5182,3,1,3,54,7,15,3,4,8,2,3,6,4,1,3,3/30/2017 0:00,
R&D,High School,Richard Dixon,Male,1,1,Divorced,Laboratory Technician,Poor job satisfaction and pay,Travel_Rarely,Low,19980326,2,4,7298,3,1,3,57,6,19,3,3,7,2,2,2,2,0,2,3/29/2021 0:00,
R&D,High School,Rip Alyokhin,Female,0,1,Single,Laboratory Technician,Not enough career opportunities ,Travel_Rarely,None,20041002,3,2,16102,3,1,2,79,1,14,3,4,1,3,3,1,0,0,0,3/29/2022 0:00,
R&D,High School,Robert Brown,Male,0,1,Divorced,Healthcare Representative,Not enough career opportunities ,Travel_Rarely,Medium,19940801,29,4,21143,1,2,3,93,8,17,3,4,11,3,3,7,0,1,6,3/30/2016 0:00,
R&D,High School,Robert Ramirez,Female,0,1,Divorced,Research Scientist,Not fitting in and feeling a sense of belonging,Non-Travel,High,19890605,26,1,15891,2,1,3,92,1,20,4,3,5,2,3,5,4,0,0,3/30/2018 0:00,
R&D,High School,Rodolfo Roches,Male,0,1,Married,Manufacturing Director,Not fitting in and feeling a sense of belonging,Travel_Frequently,Low,19680603,2,4,15813,3,3,2,65,3,18,3,2,23,4,3,3,2,1,2,3/29/2020 0:00,
R&D,High School,Ros Croome,Female,1,1,Single,Research Scientist,Poor workplace culture,Travel_Rarely,None,19830304,2,4,22929,2,1,4,86,0,20,4,4,5,2,2,4,2,2,3,3/30/2019 0:00,
R&D,High School,Ryan Jackson,Female,0,0,Single,Research Scientist,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,20020701,18,4,8870,3,1,4,65,1,19,3,1,1,3,2,1,0,0,0,5/11/2014 0:00,5/11/2015 0:00
R&D,High School,Ryan Rowe,Male,0,1,Married,Laboratory Technician,Not fitting in and feeling a sense of belonging,Travel_Rarely,High,19980813,19,4,9075,3,1,4,67,3,11,3,3,7,6,2,3,2,1,2,3/29/2020 0:00,
R&D,High School,Samuel Thomas,Male,0,1,Married,Research Director,Poor workplace culture,Travel_Frequently,None,19741015,2,2,13738,3,5,4,42,3,15,3,4,28,3,3,5,4,4,3,3/30/2018 0:00,
R&D,High School,Saw Storkes,Male,0,1,Married,Laboratory Technician,Poor workplace culture,Travel_Rarely,Low,19990418,18,2,13257,3,1,3,52,0,12,3,3,6,2,3,5,3,1,2,3/30/2018 0:00,
R&D,High School,Sayres Grimsley,Male,0,1,Divorced,Research Director,Not enough career opportunities ,Travel_Rarely,Medium,19730502,4,1,15815,3,5,2,96,3,14,3,1,28,4,2,10,4,1,6,3/31/2013 0:00,
R&D,High School,Sayres Roddan,Male,0,0,Single,Laboratory Technician,Poor work-life balance,Non-Travel,None,20051015,8,3,13556,3,1,3,80,1,12,3,4,0,0,3,0,0,0,0,1/1/2015 0:00,1/1/2015 0:00
R&D,High School,Scott Grimes,Male,0,1,Single,Research Scientist,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,19840411,24,1,5340,3,2,4,52,7,13,3,1,18,2,3,7,7,1,7,3/30/2016 0:00,
R&D,High School,Sean Riggs,Male,1,1,Married,Research Scientist,Not enough career opportunities ,Travel_Rarely,None,19860704,4,3,5182,3,1,3,54,7,15,3,4,8,2,3,6,4,1,3,3/30/2017 0:00,
R&D,High School,Sean Rodriguez,Male,0,0,Single,Laboratory Technician,Not enough career opportunities ,Non-Travel,None,20050419,8,3,13556,3,1,3,80,1,12,3,4,0,0,3,0,0,0,0,1/1/2015 0:00,1/1/2015 0:00
R&D,High School,Seth Cooley,Male,0,1,Divorced,Manufacturing Director,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,19921222,9,3,14394,3,3,2,33,1,25,4,4,13,6,4,13,8,0,8,4/1/2010 0:00,
R&D,High School,Sheela Milington,Female,0,1,Divorced,Research Scientist,Poor workplace culture,Non-Travel,High,19891118,26,1,15891,2,1,3,92,1,20,4,3,5,2,3,5,4,0,0,3/30/2018 0:00,
R&D,High School,Shelly Martin,Female,0,1,Married,Laboratory Technician,Not fitting in and feeling a sense of belonging,Travel_Frequently,High,19940616,2,4,4668,3,1,2,97,0,13,3,3,4,3,3,3,2,0,2,3/29/2020 0:00,
R&D,High School,Sonny Anderson,Female,0,1,Single,Manufacturing Director,Poor job satisfaction and pay,Travel_Frequently,None,19920816,24,4,6670,3,2,4,30,2,20,4,4,9,3,2,5,4,1,4,3/30/2018 0:00,
R&D,High School,Stephanie Anderson,Male,0,1,Married,Healthcare Representative,Not enough career opportunities ,Travel_Rarely,Low,19840103,6,4,21457,2,3,1,42,4,15,3,1,9,5,3,7,7,1,7,3/30/2016 0:00,
R&D,High School,Stephanie Morales,Male,0,1,Single,Healthcare Representative,Not fitting in and feeling a sense of belonging,Travel_Frequently,None,19900122,3,1,22266,3,2,4,45,0,17,3,3,7,1,2,6,2,0,4,3/30/2017 0:00,
R&D,High School,Stephanie Murphy,Male,1,1,Single,Research Scientist,Poor job satisfaction and pay,Travel_Frequently,None,19820122,2,2,9068,3,1,4,35,5,14,3,4,8,2,3,2,1,2,2,3/29/2021 0:00,
R&D,High School,Stephen Mcclain,Female,0,1,Married,Laboratory Technician,Poor job satisfaction and pay,Travel_Rarely,Low,19950119,6,2,26342,3,1,4,54,1,13,3,1,10,5,3,10,8,0,8,3/31/2013 0:00,
R&D,High School,Tamara Barber,Male,1,1,Single,Laboratory Technician,Not enough career opportunities ,Travel_Rarely,None,19941002,3,2,16213,3,1,1,87,1,18,3,4,10,3,3,10,9,1,5,3/31/2013 0:00,
R&D,High School,Tammy Baird,Female,1,0,Single,Research Scientist,Poor workplace culture,Travel_Frequently,None,19911005,16,2,4681,1,1,1,72,1,22,4,2,10,5,3,10,2,6,7,1/1/2008 0:00,
R&D,High School,Tara Bradley,Male,0,1,Divorced,Healthcare Representative,Not enough career opportunities ,Travel_Frequently,Low,19940930,2,1,24483,3,2,4,87,1,19,3,4,6,0,4,6,4,1,3,3/30/2017 0:00,
R&D,High School,Tawnya Ibbs,Male,0,1,Married,Research Scientist,Lack of employee motivation,Travel_Rarely,None,19950808,2,1,19911,2,1,2,67,0,17,3,1,6,2,1,5,3,0,4,3/30/2018 0:00,
R&D,High School,Taylor Stephenson,Male,0,1,Married,Laboratory Technician,Lack of employee motivation,Travel_Frequently,None,19950113,20,4,7003,3,1,4,40,1,13,3,2,11,3,4,11,8,3,10,3/31/2012 0:00,
R&D,High School,Thomas Byrd,Male,1,1,Divorced,Healthcare Representative,Poor job satisfaction and pay,Non-Travel,Low,19680115,8,4,25592,2,4,2,37,1,15,3,4,34,3,3,33,9,15,0,,
R&D,High School,Thomas Fry,Male,0,1,Divorced,Laboratory Technician,Poor job satisfaction and pay,Travel_Rarely,High,19991024,29,2,3622,3,1,1,91,1,13,3,2,6,2,4,6,2,1,2,3/30/2017 0:00,
R&D,High School,Thomas Navarro,Male,0,1,Single,Research Director,Lack of employee motivation,Travel_Rarely,None,19841226,10,3,7914,3,3,3,65,7,21,4,3,9,3,3,4,3,2,2,3/30/2019 0:00,
R&D,High School,Tracy Kennedy,Male,0,1,Divorced,Manufacturing Director,Poor work-life balance,Travel_Frequently,Medium,19980124,2,4,4973,4,2,3,77,1,17,3,3,7,6,3,7,7,0,7,3/30/2016 0:00,
R&D,High School,Tracy Valencia,Male,0,1,Single,Laboratory Technician,Poor work-life balance,Travel_Rarely,None,20000205,20,1,24812,3,2,3,97,0,14,3,2,5,2,3,4,3,1,2,3/30/2019 0:00,
R&D,High School,Travis Rollins,Male,0,1,Single,Research Scientist,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,20020811,5,3,26009,3,1,4,97,1,18,3,3,3,2,3,2,2,2,2,3/29/2021 0:00,
R&D,High School,Travis Smith,Male,0,1,Married,Research Scientist,Not enough career opportunities ,Travel_Rarely,Medium,19980108,7,4,26897,2,1,4,64,1,11,3,3,2,2,3,2,2,2,1,3/29/2021 0:00,
R&D,High School,Troy Smith,Female,0,1,Single,Research Scientist,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,19881019,27,3,17852,2,1,1,53,1,11,3,4,6,3,2,6,5,1,1,3/30/2017 0:00,
R&D,High School,William Ochoa,Female,0,1,Married,Healthcare Representative,Not enough career opportunities ,Travel_Frequently,None,19770613,18,1,8984,3,3,3,86,5,11,3,4,28,3,2,2,2,1,2,3/29/2021 0:00,
R&D,High School,William Shaffer,Male,0,1,Married,Research Scientist,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,19930502,16,2,3811,3,1,4,33,1,12,3,2,10,2,2,10,0,0,8,3/31/2013 0:00,
R&D,High School,Zachary Clark,Male,0,1,Divorced,Research Director,Not fitting in and feeling a sense of belonging,Travel_Rarely,Medium,19730527,4,1,15815,3,5,2,96,3,14,3,1,28,4,2,10,4,1,6,3/31/2013 0:00,
R&D,High School,Zachary Patterson,Male,0,1,Single,Research Scientist,Poor workplace culture,Travel_Rarely,None,19910921,1,4,15178,3,1,1,71,1,13,3,4,1,2,3,1,0,0,0,3/29/2022 0:00,
R&D,High School,Zachary Stanley,Male,1,1,Divorced,Research Director,Lack of employee motivation,Travel_Rarely,Low,19960916,5,3,8842,2,3,4,42,1,16,3,2,9,3,3,9,8,0,8,3/31/2014 0:00,
R&D,Master's Degree,Aaron Adams,Male,0,1,Single,Laboratory Technician,Poor job satisfaction and pay,Travel_Frequently,None,19830608,16,1,11983,2,2,3,51,6,14,3,4,10,6,3,1,0,0,0,3/29/2022 0:00,
R&D,Master's Degree,Aaron Luna,Male,1,1,Divorced,Research Director,Poor workplace culture,Travel_Rarely,Low,19770127,2,3,14218,3,5,4,46,7,17,3,3,24,3,3,2,1,2,2,3/29/2021 0:00,
R&D,Master's Degree,Aaron Sutton,Male,1,1,Married,Research Scientist,Poor job satisfaction and pay,Travel_Rarely,Low,19860202,7,4,13588,3,2,1,78,5,22,4,3,16,2,3,5,3,0,4,3/30/2018 0:00,
R&D,Master's Degree,Abbey Congreave,Female,0,1,Married,Healthcare Representative,Poor job satisfaction and pay,Travel_Rarely,Medium,19811004,2,3,5718,3,2,4,81,1,13,3,2,10,4,3,10,2,2,2,3/31/2013 0:00,
